livre.chapitre.verset,Bafia
REV.12.12,"Kìɓan kiǹ kɛɛ̀ki ɗyoo, rì mìni ɓumɓɛ ɓì kɔ̀kɔrii aɗyoo, ɓì ghɛ̀ɛ̀sɛɛ kìnyàànyaa! Nyìighnyìg rì ziinɛ, ɗì rìɓày à kìkòn, ɓisuulɛ Satàn a mɛ sɛn yi a lɔ̀ŋkin, ǹwoghɛn coo bim lɛ à yii lɛ, cààmɛ̀n kii ki mɛ rɔ̀ɓ lɛsàg."
REV.12.13,"Yɛ̀ɛ kìnààgɔ̀n ki ghɛngà lɛ ɓɛ tyɔghiì kɔ ɓi ziinɛ, nni ki ɓɛɓsɛ̀ngà rì giɓ anɛ à yalà man baŋì. "
REV.12.14,"Fɔɔnnɛ ɓɛ faghà giɓ anɛ̀n kìɓɛ̀ɛ̀ ki mɛkeɓ ki coo bèè i fììlì, lɛ a lɛŋ ɓi-reɓ, ɓi jàŋ inɛ ɓɛ ri nyi ɓiì mɛnii bèg yiraa rì kìden, fìràɓ ri nyoo. "
REV.12.15,Fɔlɔɔ nnɛ nyoo ì looghày giɓ anɛ̀n mɛ̀nig ajɛ̀m yɛ̀ɛ rìɓày lɛ di rìɓày a ɓɛǹ ɗì nyi. 
REV.12.16,"Kìɓan kifog zi i rùnɛ̀ngà giɓ, ì ghasì ŋwɔm ì mìn rìɓày ànɛ kìnààgɔ̀n kiǹ ki looghày a ŋwɔm̀. "
REV.12.17,"Fɔɔnnɛ kìnààgɔ̀n ki wokà bim ri giɓ anɛ̀n ki ki kɛ̀n ki kpaŋì dòò yii wɛ̀y, rì ɓum ɓɛ̀cèm ɓɛ ɓɛ ti ɓɛ ɓegì ɓìdɔ̀gsɛna ɓi Bɛ̀ll rì saaɗ ànɛ Yeesus à rèsìghà. "
REV.12.18,Fɔɔnnɛ ki kɛngà kì rɛlii ɓi sɛɛ̀sɛɛ anɛ ɓi nwɔŋì wu riɓày à kìkòn.
REV.13.1,"Fɔɔnnɛ ǹghɛngà di nyàm ìdɛŋ yɛɛ̀ kpaŋkpaŋ yi ɓi rìɓày à kìkòn; ì ɓaghà mɛ̀tɔŋ ǹtɛ̀ɗ, rì mɛ̀to taàɓɛ̀ɛ̀, mɛ̀tɔŋ mɛ yɔ̀ mɛǹ mɛ ɓalàkà rì ɓɛ̀tàm ɓɛ rikem, mii mɛ tifena ɓisuu Bɛ̀ll mɛ ɓalàkà mɛ̀ kàngakɛn ɓi mɛ̀to mɛ nyàm ìnɛn."
REV.13.2,"Nyàm ìnɛ ǹghɛngà ìnɛn ì pisɛ̀ngà ǹgɔn, mɛ̀kòò mɛ yɔ̀ mɛ ɓa yɛ̀ɛ mɛ̀kòò mɛ kpaò, ŋwɔm wu yɔ̀ wu ɓa yɛ̀ɛ ŋwɔm wu kimonɗo. Kìnààgɔ̀n ki tekà lɛ, rì ìtèɗ wu ki ɓaghà rì wɔ, rì ìkɔ̀ɔ̀ wu rilàmì, rì coo itèɗ wu rilàmì, ki fa nyàm ìnɛn. "
REV.13.3,"Nni ǹghɛngà kibog ki ɓi mɛ̀to mɛ nyàm ìnɛn rì coo beŋ i nfin, kìɓan kifog ɓɛ wɔɔ̀zìghà coo beŋ inɛ̀n. Zi bimiɗ ì kuùkùùghràg nyàm ìnɛn, ì ki nɔ̀ɔ̀ti yɔ̀. "
REV.13.4,"Fɔɔnnɛ ɓum ɓɛ̀cèm ɓɛ kɛngà kìɓaàgh mɛ̀ɗu ɓi mis mɛ kinààgɔ̀n ɓɛ ɓɔgsì kɔ, ɓisuulɛ ki faghà ìtèɗ wu rilàmì rì nyàm ìnɛn; nni ɓɛ ɓakà girig nyàm ìnɛn mɛ̀ɗu asu di ɓɛɛ̀ kpaakpaa lɛ: Ghɛn yɛɛ ri lɛ à ɓa yɛ̀ɛ yɔ̀? Ghɛn yɛɛ ki rì lɛ à ɗùù rì yɔ̀? "
REV.13.5,"Nni ɓɛ faghà nyàm ìtèɗ wulɛ yɛ̀ɛ kpaàkpaa ɓìɓan ɓi mɛ̀càŋà, ì feèfèngì Bɛ̀ll. Ɓɛ ki fa ti yɔ̀ ìtèɗ wulɛ, yɛ̀ɛ lami ɓɛ̀ŋwii mɛ̀tin mɛɓɛɛ̀ rì ɓɛ̀ŋwii ɓɛɓɛɛ̀. "
REV.13.6,"Nni ì pinìghà ŋwɔm lɛ yɛ̀ɛ fengi Bɛ̀ll, rì ɗii ɗi Bɛ̀ll, rì kìnuugh ki Bɛ̀ll, rì ɓum ɓɛ̀cèm ɓɛ ɓɛ ri ɓi ɗyoo ɓiɗùm. "
REV.13.7,"Ɓɛ ki fa nyàm ìnɛn ìtèɗ wulɛ yɛ̀ɛ ɗuùzi ɓɔ wɛ̀y, ì yag ɓɔ. Ɓɛ fa yɔ̀ ìtèɗ wu yɛ̀ɛ lami ɓumɓɛ ɓi mɛ̀pwìɗ mɛ̀cèm, rì mɛ̀kuu mɛ̀cèm, rì ɓìtòkì ɓìcèm rì ɓìlɔ̀ŋ ɓìcèm. "
REV.13.8,"Ɓum ɓɛ̀cèm ɓɛ ɓi ziinɛ, ɓɛ mii maa mɛ ka ɓaghà ɓi mɛ kànɛn ɓi kaàtà à cɛɓ à Man à jɔ̀ɔ̀ ànɛ ɓɛ wolà, à tumɛ̀n a rìyàghɛ̀n ɗi zi, ɓɛ ɓaagh gɛ mɛ̀ɗu ɓi zi ɓɛ ɓɔgsì nyàm ìnɛn. "
REV.13.9,I ŋwaà rì rì mɛ̀reè à wog.
REV.13.10,"I mum à yalɛ̀ngà lɛ à kɛ̀ɛ gɛ rìkpàn, à rì ɓiì kɛ̀ɛ, i ŋwaà woli mum rì gafàg, ɓɛ woli gɛ nyi rì gàfàg. Cààmɛ̀n ki ɓɛ̀gherɛ̀n ɓɛ ghɛɛ̀sɛɛ kì sììrɛɛ, ɓɛ ki ɓa ri ǹtyweeyi kɛɛ̀ki."
REV.13.11,"Nni ǹghɛngà nyàm ìdɛŋ di yɛɛ̀ kpaŋkpaŋ yi ɓi zi, Nyàm ìnɛn ì ɓaghà mɛ̀tɔŋ mɛɓɛɛ̀rɛn yɛ̀ɛ mɛ̀tɔŋ mɛ man à jɔ̀ɔ̀, ì ki tòtog yɛ̀ɛ kìnààgɔ̀n."
REV.13.12,"Ì kìkìghà kìsay ri ìtèɗ wu rilàmì wu nyàm ì ǹtonto, ɓi mis mɛ nyàm ìncèm ìnɛn. Ì ki kàŋkaŋ zi, ri ɓumɓɛ miì lɛ ɓɛɛ ɓɔgsi nyàm ì ǹtonto ìnɛ ì ɓaghà rì coo beŋ i ǹfin ìnɛ ɓɛ ɓooghà ì wɔ̀n. "
REV.13.13,"Ì kìkì ɓɛ̀koŋnyoo ɓɛ ɓiɓan, à kpaŋ lɛ yɛ̀ɛ kɔsag yì ɗuu ɓi ɗyoo, ɗyɛɛ sɛǹ yì ɓi ziinɛ, ɓum ɓɛ̀cèm ɓɛ seesèè. "
REV.13.14,Ì yègsì ɓumɓɛ ɓi ziinɛ rì dàm yi ɓɛ faghà yɔ̀ itèɗ wulɛ yɛ̀ɛ kiki ɓi mis mɛ nyàm ì ǹtonto di yɛɛ̀ kpaakpaa ɓumɓɛ ɓi ziinɛ lɛ ɓɛɛ ki kìfèèghrɛnà ki nyàm ìnɛ ɓɛ kpɛɛ̀ghà rì gàfàg ì ki ghɛɓ. 
REV.13.15,"Ɓɛ faghà nyàm ìmbog ìnɛ̀n ìtèɗ wulɛ yɛ̀ɛ ki lɛ kìfèèghrɛnà ki nyàm ì ǹtonto kɛɛ nyɛɛ̀nyɛ̀ŋɗɛ̀n lɛ di kɛɛ toòghrɛn ki ki lɛ, ɓɛɛ cuusi ɓum ɓɛ̀cèm ɓɛ ɓɛ ɓeni kìɓɔgsii kifèèghrɛnà ki ncèm kiǹ. "
REV.13.16,"Nyàm ì kìɓɛ̀ɛ̀ inɛ̀n ì kàŋkàŋgà lɛ rì ɓɔɓti rì ɓɛ̀sɛ̀ɛ̀mɛn rì ɓɛ̀guŋgum rì ɓɛ̀soghàsogha, rì ɓumɓɛ ɓɛ yin ɓɛkpàn rì ɓɛ̀roɓɛ ɓɛ ri ɓɛ̀kpàn, lɛ ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ɓɛɛ ɓalag rì kìrèmzɛnà ɓi càg ki weèlem, rì ɓisù, "
REV.13.17,"rì tì lɛ mum kɛ̀ɛ ɓa ri bee inɛ lɛ a lag com nsoò lɛ a kaɓ, di à yin ɗi kìrèmzɛnà kiǹ, kɛɛ ri ɗii ɗi nyàm ìnɛn, nsoò lɛ bàlì ì ɗii ɗi nyàm ìnɛn."
REV.13.18,"Cààmɛ̀n ki lɛ mum a womzɛn kɛɛ̀ki, ŋwaànɛ à wom̀zɛɛ, a kaà lɛ à tanɛ̀n bàlì ì nyàm ìnɛn, ɓisuulɛ bàlì ìnɛn ì rì bàlì ì ɗii ɗi mum. Bàlì yìì inɛ̀n ì rì ɓɛ̀hɔnɗɛ̀ɗ taàfog rì mɛ̀tin mɛraa rì taàfog."
REV.14.1,"Nni ǹseesèèghà, ǹghɛn Man à jɔ̀ɔ̀ ǹɗɛrɛliyɛn ɓi dòn ì Siyon, ǹɗaŋ ri ɓum ɓɛ̀tɔɔsìm mɛ̀tin taàɓɛ̀ɛ̀ rì ɓum ɓɛ̀tɔɔsìm ɓɛnin; ɓi mɛ̀su mɛ ɓumɓɛ̀n ɗii ɗii, rì ɗii ɗi Seŋi mɛ ɓaghà mɛ̀ kànɛn. "
REV.14.2,"Fɔɔnnɛ ǹwokày jɛ̀ɛ̀ aɗyoo di yɛɛ̀ wɔ̀ɔ̀wɔɔ yi yɛ̀ɛ ɓìkus ɓi riɓày, ì pisɛ̀n tì coo gom ì baàbàn; gom ìnɛ ǹwokà ìnɛ̀n ì ɓaghà fɛlɛ yɛ̀ɛ fìloŋ fyɛɛ̀ fi ɓum ɓɛɛ̀ ɓoɓòg. "
REV.14.3,"Ɓumɓɛ̀n ɓɛ kɛkɛ̀ghìghà fyem fi nyɔn di ɓɛ rɛrɛlii asu wu ikɔ̀ɔ̀ wu rilàmì, rì nyàm yi kinìn, rì asu wu ɓɛsɛ̀ɛ̀mɛn ɓɛ ɓum. Ŋwaàdɛŋ à ɓaghà ɓi lɛ à yilàg fyem fìn, i ki yin lɛ ɓum ɓɛ̀tɔɔsìm mɛ̀tin taàɓɛ̀ɛ̀ rì ɓum ɓɛ̀tɔɔsìm ɓɛnin ɓɛ à kwèɗkà ɓi ziinɛ. "
REV.14.4,"Ɓumɓɛ̀n ɓɛɛ tɔɓɓɛ̀ngà ɓi tifin rì ɓɛyìɓ; ɓɛ ri ɓumɓɛ ɓɛ yii ɓi ɓɛyìɓ; ɓɛɛ̀ nɔ̀ɔnɔɔ̀tì Man à jɔ̀ɔ̀ jàŋ bimiɗ ìnɛ à kɛ̀ɛ. Ɓɛ ɓaghà ɓɛ̀kòrɛn ɓi nyìinyìm à ɓum lɛ ɓɛɛ ɓa fɛlɛ yɛ̀ɛ ɓumɓɛ ɓɛ ri ɓìɗùn ɓi ǹtonto ɓisuu Bɛ̀ll rì ɓisuu Man à jɔ̀ɔ̀, "
REV.14.5,fɔɔnnɛ ŋwɔm wu roàdɛŋ wu kpaaghà ɓi kiɓan ki ɓɛpwàà; ɓɛ ri ɓumɓɛ ɓɛ ri kɛ̀ɛ̀ bɛ̀lɛn.
REV.14.6,"Fɔɔnnɛ ǹghɛngà ŋwaà-fìtom adɛŋ di a lɛŋlɛŋ ɓi ɗyoo ɓi ɗùm, à ɓaghà rì Syeesyee à Ɓɔlɛ à fìɗyàɓ fikɔ̀ɔ̀ ànɛ lɛ a ghagsi ɓum ɓɛ̀cèm ɓɛ ɓi ziinɛ, ɓumɓɛ ɓi ɓìlɔ̀ŋ ɓìcèm, rì mɛ̀pwìɗ mɛ̀cèm, rì ɓìtòkì ɓìcèm, rì mɛ̀kuu mɛ̀cèm. "
REV.14.7,"À lààlàmɓɛ̀ngà jɛ̀ɛ̀ aɗyoo lɛ: Risiina Bɛ̀ll, ɓì fa nyi rìkem ɓisuu cààmɛ̀n ki ɓɛyɔ̀m ɓii ki ki kpaŋi; ɓaaghna mɛ̀ɗu ɓi zi ɓi mis mɛ roànɛ à kìghà lɛ rì ɗyoo rì zi, ɗì rìɓày à kìkòn rì ɓɛ̀ǹsim ɓɛ mɛnig ɓɛ̀cèm."
REV.14.8,"Nni ŋwaà-fìtom adɛŋ, ànɛ à ɓɔ̀ɓkày roà ǹtonto, à yùghà di a kpaakpaa lɛ: Baɓilon àgwey a kpìi, Baɓilon àgwey a kpìi; nnyɛɛ nɔsìghà ɓìlɔ̀ŋ ɓìcèm mɛ̀rɔ̀g mɛ ɓi cɛɓ kii ki tifin ki ki ri koŋnyòò."
REV.14.9,"Fɔɔnnɛ ŋwaà-fìtom a kìraa à nɔ̀ɔ̀tìghày di a kpaakpaa jɛ̀ɛ̀ aɗyoo lɛ: I mum à ɓɔgsii nyàm rì kìfèèghrɛnà ki yɔ̀ nsoò lɛ ɓɛ teɗ nyi kìrèmzɛnà ki nyàm ìnɛn ɓisu nsoò lɛ ɓi càg, "
REV.14.10,"di à rì girig ɓiì nɔɔ̀ mɛ̀rɔ̀g mɛ ribaŋì ɗi Bɛ̀ll, mɛ mɛ ri mɛ̀ɓèniyɛn ɓi ɓeŋ à bim yiì, mɛ̀ kɛɛ̀ ɓa mɛ ɓùtɛn ɗi com kidɛŋ; à ki rì ɓiì wowoogh ntɔɓ ɓi ɗuu, rì ɓi ǹdùsi, ɓi mis mɛ ɓum ɓɛ titom ɓɛ ɓɛ ri ɓɛ̀tɛnɛn, rì ɓi mis mɛ Man à jɔ̀ɔ̀. "
REV.14.11,"Fìsilì fi ɗuu ɗi ɗyɛɛ̀ ɗiighɗigsì ɓɔ fyɛɛ̀ syoosyoo fiɗyàɓ fikɔ̀ɔ̀. Yɛ̀ɛ ìru yɛ̀ɛ ŋwos, rìfɔɔsɛ̀n ɗyaa ɓa ɓi ɓisuu ɓumɓɛ ɓɛ ɓɔgsìghà lɛ rì nyàm rì kìfèèghrɛnà ki yɔ̀, rì ɓisuu mum bimiɗ ànɛ à tekà kìrèmzɛnà ki ɗii ɗi nyàm ìnɛn."
REV.14.12,"Cààmɛ̀n ki ɓɛ̀gherɛ̀n ɓɛ ɓɛɛ̀ ɓèŋɓeŋ ɓidɔ̀gsɛna ɓi Bɛ̀ll rì ǹtyweeyi wu yɛ̀ɛ Yeesus, ɓɛɛ siìrɛn kɛɛ ri lɛ̀."
REV.14.13,"Nni ǹwokà di jɛ̀ɛ̀ ì rìì aɗyoo ì kpaa lɛ: Kàna kìɓan ki! Mààgh rì ɓìloŋ ɓi ɓi wii ɓi kìsay ki Kan, à tumɛ̀n ɓigomìnɛ. Ǹghay a kpaaghi lɛ: Ki ri fɔlɔɔ saaɗ, lɛ di ɓɛɛ fɔɔ̀sɛn ɓìsay ɓyaa, ɓisuulɛ mɛ̀kìkìì maa mɛɛ̀ nɔ̀ɔnɔɔ̀tì ɓɔ."
REV.14.14,"Nni ǹseesèèghà, ǹghɛn kìkwìɗ ki puɓ; ɓi kìkwìɗ kiǹ mum à ɓaghà ǹkɔ̀kɔriyɛn yɛ̀ɛ man à mum, à ɓaghà rì tam à rìkem ɓi nto, ànɛ ɓɛ kiì rì gol, à ki ɓanɓan zɛ̀m i mpooyɛn ɓi càg. "
REV.14.15,"Nni ŋwaà-fìtom adɛŋ à kpagày ɓi naà-Bɛ̀ll, à kpaa ŋwaànɛ à ɓaghà ǹkɔ̀kɔriyɛn ɓi kìkwìɗ jɛ̀ɛ̀ aɗyoo lɛ: Pìgha zɛ̀m, u saŋ ɓyom, lɛ cààmɛ̀n à mɛ̀saŋ yɛɛ kpaŋi lɛ̀, ɓisuulɛ ɓyom ɓi ɓi ziinɛ ɓi mɛ tèɗ lɛ Bɛ̀ll a saŋ̀ ɓyɔ. "
REV.14.16,"Fɔɔnnɛ roànɛ à ɓaghà ǹkɔ̀kɔriyɛn ɓi kìkwìɗ à pìkà zɛ̀m, à saŋ ɓyom ɓi ɓi ziinɛ. "
REV.14.17,"Nni ŋwaà-fìtom adɛŋ à kpagày ɓi naà-Bɛ̀ll ìnɛ aɗyoo, à ɓaghà girig rì zɛ̀m i mpooyɛn ɓi càg; "
REV.14.18,"fɔɔnnɛ ŋwaà-fìtom adɛŋ ànɛ à làmìghà ɗuu, à kpagày ɓi com ki ɓɛɛ̀ tɔ̀ngi ɓyom miì ɓi rìɓɔgsì ɗi Bɛ̀ll, à kpaa roànɛ à ɓaghà rì zɛ̀m i mpooyɛn ɓi càg jɛ̀ɛ̀ aɗyoo lɛ: Pìgha zɛ̀m yɔɔ̀, u syaŋ ɓìjug ɓi viìnyɛ̀, ɓisuulɛ ɓìɗùn ɓi mɛ ɓàŋ. "
REV.14.19,"Fɔɔnnɛ ŋwaà-fìtom a pìkà zɛ̀m, à syagì viìnyɛ̀ bimiɗ ìnɛ ɓi ziinɛ, di a sùusuùrì yɔ̀ ɓi coo wayɗ wu bim i Bɛ̀ll. "
REV.14.20,"Nni ɓɛ saɓkà ɓìɗùn ɓiǹ ɓi wayɗ wu wu ɓaghà fìràɓ ri bàn; fɔɔnnɛ ɓìrɛm ɓi bwaɓ ɓi ɓɛngàkày ɓi wayɗ, ɓi riɓì ɓɛ̀kòdò lɛ ɓɛ̀kòdò, ɓi ki rim, nunùg mɛɛtɛ̀rɛ̀ bog rì kìden."
REV.15.1,"Fɔɔnnɛ ǹghɛngà kìrèmzɛnà kidɛŋ aɗyoo, ki ki ɓaghà coo gɛn à kìɓan a ǹkuurakɛn; ɓum ɓɛ titom taàɓɛ̀ɛ̀; ɓɛ ɓanɓàngà mɛ̀tɔɓ taàɓɛ̀ɛ̀, mɛ̀tɔɓ mɛ siitòn. Ɓi mɔ innɛ bim i Bɛ̀ll ì tulii."
REV.15.2,"Nni ǹghɛngà di ɓumɓɛ ɓɛ yakà lɛ rì nyàm, rì kìfèèghrɛnà ki yɔ̀, rì bàlì ì ɗii ɗi nyàm ìnɛn. Ɓumɓɛ̀n ɓɛ rɛrɛ̀lìghà ɓi com ki kèleŋ̀ŋ̀ yɛ̀ɛ rìɓày ànɛ à rì ɓɛ̀ŋwii rì ɓɛ̀ŋwii, m̀ɓùtakɛn ɗi ɗuu, ɓɛ ɓanɓàn tìloŋ ti Bɛ̀ll à faghà ɓɔ. "
REV.15.3,"Ɓɛ kɛkɛ̀ɛ̀gh lɛ rì fyem fi Moyis ànɛ à rì ǹkìì-kìsay a Bɛ̀ll, rì fi Man à jɔ̀ɔ̀, lɛ Kan Bɛ̀ll à ìtèɗ wucèm, mɛ̀kìkìì mɔɔ mɛ kii lɛ, mɛ teghɛ̀n, mɛ ki ɓa com ki kuurakɛn! Rifòm ɗi ɓilɔ̀ŋ ɓìcèm, bee yɔɔ yi ri lɛ saaɗ, yi ki ɓa ɓɛkɔɔ̀kɔɔ̀ ɓɛ bee. "
REV.15.4,"Kan ghɛn yɛɛ ri lɛ à rɔ̀ɓ lɛ à risii ɓi ɗii ɗyɔɔ, kɛ̀ɛ ki kemzi ɗyɔ? Ɓisuulɛ, lɔŋ wɔ̀ cɛ̀ncɔɔ yɛɛ ri ǹtɛnɛn. Ɓìlɔ̀ŋ ɓìcèm ɓi ri ɓiì yùu, ɓi ɓag wɔ̀ mɛ̀ɗu asu, lɛ saaɗ wɔ̀ɔ̀ a mɛ rèsɛ̀n."
REV.15.5,Ajɛ̀m ìnɛn nnɛ ǹghɛngà di naà-Bɛ̀ll ì ŋwàrɛɛ aɗyoo; ɓi na-Bɛ̀ll ìnɛn innɛ kìnuugh ki riràrɛ̀n rì Bɛ̀ll ki ri. 
REV.15.6,"Fɔɔnnɛ ɓum ɓɛ titom ɓɛ kitaàɓɛ̀ɛ̀ ɓɛ ɓɛ ɓanɓàngà kìtaàɓɛ̀ɛ̀ ki mɛtɔɓ, ɓɛ kpagày ɓi na-Bɛ̀ll ìnɛn, ɓɛ ɓaghà ɓɛ̀waatakɛn ɓisyeesyee ɓi ɓilàà ɓi puɓ, ɓi ɓi lonlòmgà ǹlònlomɛn, ɓɛ ŋiràg ɓɛ̀kànɗa ɓɛ gol ɓi ɓìɓon. "
REV.15.7,"Kìbog ki ɓi nyàm yi kinìn ki falàkà ɓum ɓɛ titom ɓɛ kitaàɓɛ̀ɛ̀ ɓɛ̀ɓeŋ ɓɛ gol, ɓɛ ɓɛ ɓalàkà ɓɛ̀ronɛn ɗi bim i Bɛ̀ll ànɛ à rì fìɗyàɓ fikɔ̀ɔ̀. "
REV.15.8,"Fɔlɔɔ nnɛ fìsilì fi rongà naà-Bɛ̀ll lɛ rìkem ɗi Bɛ̀ll rì ìtèɗ wii. Mum à ki ɓaghà ɓi lɛ à ɗiŋì ɓi na-Bɛ̀ll ìnɛn, à kpaŋ lɔŋ yɛ̀ɛ mɛ̀tɔɓ mɛ kitaàɓɛ̀ɛ̀ mɛ ɓum ɓɛ titom ɓɛ kitaàɓɛ̀ɛ̀ mɛ ri ɓiì lèegh."
REV.16.1,"Fɔɔnnɛ ǹwokà di coo jɛ̀ɛ̀ ì rìì ɓi naà-Bɛ̀ll, ì kpaakpàà ɓum ɓɛ titom lɛ: Kɛ̀ɛna kìsùùrii kitaàɓɛ̀ɛ̀ ki ɓɛɓeŋ ɓɛ bim i ɗi Bɛ̀ll ɓi zi."
REV.16.2,"Nni ŋwaà-fìtom a ǹtonto à kɛ̀ngà, à sùùrì ɓeŋ wìì ɓi zi; fɔɔnnɛ ɓum ɓɛ̀cèm ɓɛ ɓɛ ɓaghà rì kìrèmzɛnà ki nyàm, ɓɛ ki ɓɔɔɓɔgsì kìfèèghrɛnà ki yɔ̀, ɓɛ roɓkàkà rìkuu ɗi kiɓɛɛ ɗiɗɛŋ ɗi mum kɛ̀ɛ yi yɛ̀ɛ ɗi kɛɛ̀kɛɛ yì, ɗi ki kɛŋ yɛ̀ɛ mɛ̀nɔ̀ɓɔ̀."
REV.16.3,"Nni ŋwaà-fìtom a kìɓɛ̀ɛ̀ a sùùrìghà ɓeŋ wìì ɓi rìɓày à kìkòn, rìɓày à lɔ̀ɔ̀ghrɛ̀n bwaɓ, yɛ̀ɛ bwaɓ yi kiloŋ ki mum, fɔɔnnɛ ɓyom ɓìcèm ɓi ɓi ghɛghɛ̀ɓkà ɓi rìɓày à kìkòn ɓi cuughà."
REV.16.4,"Ŋwaàfìtom a kìraa à sùùrì ɓeŋ wìì ɓi ɓɛ̀rìɓày ɓɛ zɛy rì ɓi ɓɛ̀ǹsim ɓɛ mɛnig, ɓyom ɓìn ɓìcèm ɓi lɔɔ̀ghrɛ̀n bwaɓ. "
REV.16.5,"Nni ǹwokà di ŋwaà-fìtom a mɛ̀nig a kpaa lɛ: Ù rì lɛ saaɗ, yɛ̀ɛ wɔ̀ɔ nɗeni lɛ kɛɛ ɓa fɔlɔɔ, wàànɛ ù rì ǹtɛnɛn, ùrì, ù ki ɓaghà. "
REV.16.6,"Ɓisuulɛ ɓɛ yogsìghà bwaɓ yi ɓɛgherɛ̀n rì yi ɓɛkpaŋzì-ɓìɓan, nni wɔ̀ɔ nfaa ɓɔ bwaɓ lɛ ɓɛɛ nɔ, ki ghɛɛ̀sɛɛ lɛ ɓɛɛ ki ɓɔ fɔlɔɔ. "
REV.16.7,"Nni ǹwokà di com ki ɓɛɛ̀ tɔ̀ngi ɓyom miì ɓi rìɓɔgsì ɗi Bɛ̀ll ki kpaa lɛ: Ɛ̀ɛ̀ Kan Bɛ̀ll à ìtèɗ wucèm, rìren ɗyɔɔ ɗi ɓiɓan ɗi ri miì, ɗi ki ɓa lɛ saaɗ."
REV.16.8,"Fɔɔnnɛ ŋwaà-fìtom a kìnìn à sùùrìghà ɓeŋ wìì ɓi ŋwos, ŋwos a teɗ ìtèɗ wulɛ a ɗigsi ɓum rì ɗuu, "
REV.16.9,"nni coo ritɔ̀n ɗi syàn ɗiǹ ɗi ɗigsìghà ɓum, ɓɛ tum rìfengì ɗi ɗii ɗi Bɛ̀ll, ànɛ à làmii mɛ̀tɔɓ mɛ̀n ɓɛ̀ kɛɛ̀ lɔ̀ɔ̀ghrɛn mɛrem lɛ ɓɛɛ fa nyi rìkem."
REV.16.10,"Fɔɔnnɛ ŋwaà-fìtom a kìtaǹ à sùùrìghà ɓeŋ wìì ɓi-kɔ̀ɔ̀ wu rilàmì wu nyàm, birìm ì sigtɛ̀n kìlɔ̀ŋ ki nyàm ìnɛn, ɓum ɓɛ kaŋkàm mɛ̀lemàg lɛ rìkɛŋ ɗi cee ɓɔ, "
REV.16.11,"ɓɛ ki feefengì Bɛ̀ll ànɛ aɗyoo ɓisuu rikɛŋ ɗi ɓɛ wowòkà rì ɓisuu ɓiɓɛɛ̀ ɓyaa, kìɓan kifog ɓɛ̀ kɛɛ̀ ki lɔ̀ɔ̀ghrɛn mɛrem lɛ ɓɛɛ caɗ ɓìɓeɓtàg ɓyaa ɓi mɛkìkìì."
REV.16.12,"Nni ŋwaà-fìtom a kìtaàfog à sùùrìghà ɓeŋ wìì ɓi rìɓày ànɛ lɛ Efirat, mɛ̀nig mɛ miì mɛ ghemì lɛ mɛɛ nɛm̀ mɛ̀fòm mɛ ɓi jàŋ inɛ ŋwos a ti à kpagìì bee. "
REV.16.13,"Fɔɔnnɛ ǹghɛngà di ɓìɓeɓtàg ɓi mɛghay ɓiraa ɓyɛɛ̀ kpaŋkpaŋ yi lɛ rì ɓi ŋwɔm wu kinààgɔ̀n, rì ɓi ŋwɔm wu nyàm, rì ɓi ŋwɔm wu ǹkpaŋzì-ɓìɓan ɓi ɓɛpwàà; mɛ̀ghay mɛ̀n mɛ ɓaghà yɛ̀ɛ ɓìgbòri. "
REV.16.14,"Ɓi ri ɓìɓeɓtàg ɓi mɛghay ɓi ɓyɛɛ̀ kìki dàm, ɓi ki kɛ̀ngi a mɛ̀fòm mɛ ɓi ziinɛ bimiɗ, lɛ ɓyɛɛ taŋzɛn mɔ ɓisuu wɛ̀y wu wu ri ɓiì ɓaà ɓi coo gòn i Bɛ̀ll ànɛ à rì rì ìtèɗ wucèm. "
REV.16.15,"Ghɛna, n-yùyuy yɛ̀ɛ wiiwìì. Mààgh rì ŋwaànɛ à rì cem, à ki ɓèŋɓeŋ ɓilàà ɓii lɛ kɛ̀ɛ kɛ̀ɛ̀ghi kitòn zɛy lɛ a wog ǹtoòrìɗ di ɓum ɓɛ ghɛɛ nyi kìtòn zɛy. "
REV.16.16,Mɛ̀ghay mɛ̀n mɛ taŋzɛ̀ngà mɛ̀fòm ɓi jàŋ inɛ ɓɛɛ̀ regi ɓi rì Ebìreegh lɛ Arimagedɔŋ.
REV.16.17,"Nni ŋwaà-fìtom a kìtaàɓɛ̀ɛ̀ a sùùrìghà ɓeŋ wìì ɓi bɛ̀ɛ̀bɛ̀ɛ̀. Fɔɔnnɛ coo jɛ̀ɛ̀ ki kpagày ɓi naà-Bɛ̀ll, di ki riì ɓi-kɔ̀ɔ̀ wu rilàmì ki kpaa lɛ: Ki leègh! "
REV.16.18,"Fɔɔnnɛ ki kighà lɛ ŋwàaŋwàɗ à ŋwàŋwàɗ, gom yi woòghwòòghrɛ̀n, baàbàn ì ɓoɓòg, zi i ki nyɛ̀ŋɗɛ̀n lɛɛ̀gwey lèg ànɛ ì ka nyɛŋɗɛ̀ngà ɓi rikuu ɗìn, à tumɛ̀n yɛ̀ɛ ɓum ɓaà ɓa ɓi ziinɛ. "
