livre.chapitre.verset,Bafia
MRK.7.33,"Yeesus à tekà ŋwaànɛ̀n à kɛ̀n ɗi nyi daŋdarààŋ, à ràɓsɛ̀n ɓumɓɛ ɓɛ ɓaghà wɔɔ, à purì nyi ɓɔn ì ɓyàg ɓi mɛ̀reè, à ki teɗ tityɛɛ tii, à kòm rìlemàg ɗi ŋwaànɛ̀n miì. "
MRK.7.34,"Ajɛ̀m ìnɛn, nni à ɓegsìghà mis aɗyoo, à fɛmzɛ̀n, à kpaa lɛ: Èfata! Yɛɛ lɔɔ lɛ, ŋwàrɛn. "
MRK.7.35,"Fɔɔnnɛ mɛ̀reè mɛ ŋwaànɛ̀n mɛ ghaskà kì ŋwàrɛɛ, rìlemàg ɗii ɗi fumɓɛ̀n, à tumɛ̀n rìtòtòg lɛ tɛntɛ̀ɛ̀n. "
MRK.7.36,"Yeesus à rɔ̀gsɛ̀ngà ɓɔ lɛ ɓɛ̀ kɛɛ̀ kpaa mum kìɓan kiǹ, kìɓan kifog, ɓɔɔ kikìghà lɛ, di Yeesus a rɔ̀gsɛ̀n ɓɔ fɔlɔɔ, di ɓɔɔ̀ sààti ɓɔlɛ. "
MRK.7.37,"Ɓum ɓɛ kuuràkà lɛɛ̀gwey, ɓɛ ki kpaakpaa lɛ: Ɓìɓan ɓìcèm ɓi a kìkì ɓi ri lɛ syeesyee. A kìki lɛ, ɓɛ̀lɔlɔg ɓɛɛ woòghrɛn, ɓɛ̀mùm-mùm ɓɛ toòghrɛ̀n."
MRK.8.1,"Ɓi mɛ̀ru mɛ̀n yɛ̀ɛ coo gùl ì ɓum ì taŋzɛ̀ngà, yɔ̀ kɛ̀ɛ̀ com kìɗiyɛn, nni Yeesus à reŋìghà ɓɛ̀yilàg ɓii, à kpaa ɓɔ lɛ: "
MRK.8.2,"Nyìighnyìg ì kìi mɛ̀ rì gùl ìnɛ ɓisuulɛ mɛ̀ru mɛɛ ti lɛ mɛraa, yɛ̀ɛ tì rì nɗaŋ ɗi ɓumɓɛ, ɓɛ ki yiìdi ri com ki lɛ ɓɛ ɗi. "
MRK.8.3,"I ǹki kpaa ɓɔ lɛ ɓɛɛ suki a ɓɛ̀mɛɛ ɓaa yɛ̀ɛ ɓɛ ri lɛ zày, ɓɛ ri ɓiì kpìi zày ɓi bee, ɓisuulɛ ɓɛ̀ro ɓɛdɛŋ ɓɛ ɓi ɓɔ ɓɛ m̀pɛ̀saagh yì tìràɓ. "
MRK.8.4,"Nni ɓɛ̀yilàg ɓii ɓɛ ɓakà nyi lɛ: Fe nnɛ tì rì ɓiì terìì ɓìɗilàg ɓi lɛ ti fa ɓɔ, ɓɛ ɗi ɓɛ wuràg ɓi kìlɛŋ ki jàŋ ki? "
MRK.8.5,Yeesus à tɔg ɓɔ lɛ: Ɓì rì foo ri bìrɛs yaŋ? Ɓɛ ɓàg nyi lɛ: Tì rì fɛ rì bìrɛs taàɓɛ̀ɛ̀. 
MRK.8.6,"Fɔɔnnɛ à kpaaghà min gùl ì ɓum ìnɛ̀n lɛ, yɛ̀ɛ kɔri ɓi zi, à teɗ kìtaàɓɛ̀ɛ̀ ki bìrɛs, à ka fa Bɛ̀ll ɓìtògsɛ̀n, à ɓɛkì min yɔ à fa rì ɓɛ̀yilàg ɓii lɛ ɓɛɛ kàɓsag; ɓɛ̀roɓɛ̀n ɓɛ kaɓsàg bìrɛs ìnɛ̀n rì gùl ìnɛn. "
MRK.8.7,"Ɓɛ ɓatìghà rì ɓɔɔ ɓìzɛn, nni Yeesus à fatìghà Bɛ̀ll ɓìtògsɛ̀n ɓisuu ɓìzɛn ɓìn, à kpaatì lɔŋ ɓɛ̀yilàg lɛ ɓɛɛ kaɓsag tì ɓìzɛn ɓìn rì gùl ì ɓum ìnɛ̀n. "
MRK.8.8,"Ɓumɓɛ̀n ɓɛ ɗighà ɓɛ wuràg, nni ɓìɓɛghà ɓi ɓi rɔɓtàkà ɓi rongà ɓìkàɗ taàɓɛ̀ɛ̀. "
MRK.8.9,"Ɓumɓɛ̀n ɓɛ ɓaghà nunùg ɓum ɓɛ̀tɔɔsìm ɓɛnin. Ajɛ̀m ìnɛn nnɛ Yeesus à ghesɛ̀ngà ɓɔ, à kpaa ɓɔ lɛ, ɓɛɛ sukì. "
MRK.8.10,"Fɔɔnnɛ Yeesus à ghàskà kì ɓɔɔ̀gh ɓi kìkɔm rì ɓɛ̀yilàg ɓii, à kɛ̀n ɓi kìlànà ki zi ki a Dalmanutà."
MRK.8.11,"Nni Ɓɛ̀fàrìzyɛŋ ɓɛ peeghày ɓɛ tumɛn rìnyoònyòlɛ̀n rì Yeesus, ɓɛ tɔg nyi kìrèmzɛnà ki dàm ki ki resii lɛ ìtèɗ wii wu pɛsɛɛ yì yɛ̀ɛ Bɛ̀ll. Ɓɛ tɔkà fɔlɔɔ lɛ ɓɛɛ feèghrɛn nyi. "
MRK.8.12,"Nni Yeesus à fɛmzɛ̀ngà rì ìtèɗ à kpaa lɛ: Ɓisuucɛ nnɛ bɔ̀ɓ i ɓum ìnɛ yɛ̀ɛ tɔtɔg mɛ lɛ ǹki kìrèmzɛnà ki dàm? Ǹkalii mìni ɓi saaɗ lɛ, ɓyàa ghɛn ɓi kìrèmzɛnà ki dàm nsoò kìfog. "
MRK.8.13,"Fɔɔnnɛ à càɗkà ɓɔ foo, à ɓɔgtì ɓi kìkɔm lɛ a syaà cɛcɛɗ kimbog."
MRK.8.14,"Ɓɛ̀yilàg ɓɛ ɗimzɛ̀ngà rìteɗ ɗi bìrɛs, lɔŋ bìrɛs bog yɛ̀ɛnɛ ɓɛ ɓaghà rì yɔ̀ ɓi kìkɔm. "
MRK.8.15,"Nni Yeesus à siŋdɛ̀ngà ɓɔ, à kpaa lɛ: Konaaghna syeesyee à rìkonàg lɛ rì nwìɗ a Ɓɛ̀fàrìzyɛŋ rì à Eroodɛ. "
MRK.8.16,Ɓɛ̀yilàg ɓɛ tum rìnyoònyòlɛ̀n wɔɔ ɓɔ rì ɓɔ ɓisuulɛ ɓɛ ɓaghà ɓi ri bìrɛs. 
MRK.8.17,"Yɛ̀ɛ Yeesus à wokà di ɓɛɛ nyoonyolɛ̀n fɔlɔɔ, nni à kpaaghà ɓɔ lɛ: Ɓisuucɛ nnɛ ɓi nyoonyolɛ̀n di ɓi kpaakpaa lɛ, à kpaa fɔlɔɔ lɛ, yɛ̀ɛ tì yin ɗi bìrɛs? Yɛɛ lɔɔ lɛ ɓì ka wog ɓi, kɛ̀ ɓi ki yi wa? "
MRK.8.18,"Mɛ̀rem min mɛ rì mɛ̀ tèɗkakɛn? Ɓì rì lɛ, mìni rì mis, kɛ̀ ɓì ghɛnɛn, mìni rì mɛ̀reè, kɛ̀ ɓì wooghrɛn? Ɓi ɗimzɛɛ nya "
MRK.8.19,"yɛ̀ɛ m̀ɓɛkàkà bìrɛs yitaǹ ɓisuu ɓum ɓɛ̀tɔɔsìm ɓɛtaǹ, ìnɛ ì rɔ̀ɓkà ì rongà ɓìkàɗ ɓyaŋ? Ɓɛ ɓaàg lɛ: Ɓìkàɗ ǹtɛ̀ɗ rì ɓiɓɛɛ̀. "
MRK.8.20,"Yɛ̀ɛ m̀ɓɛkàkà bìrɛs taàɓɛ̀ɛ̀ ɓisuu ɓum ɓɛ̀tɔɔsìm ɓɛnin, ìnɛ ì rɔ̀ɓkà ì rongà ɓìkàɗ ɓyaŋ? Ɓɛ ɓaàg lɛ: Taàɓɛ̀ɛ̀. "
MRK.8.21,Nni à kpaaghà ɓɔ lɛ: Ɓì ka wog ɓì lɔŋ wa?
MRK.8.22,"Yeesus rì ɓɛ̀yilàg ɓii ɓɛ kɛngà a Bɛdsayida, ɓum ɓɛ yuiy nyi rì ɗyaŋɗyàŋ àdɛŋ, ɓɛ ɓɔŋzàg nyi lɛ a kom̀ ŋwaàncèm nsoò ǹkòmɛn. "
MRK.8.23,"Yeesus à ɓan ɗyaŋɗyàŋ ànɛ̀n ɓi càg, à pɛ̀sɛ̀n ɓi kìlɔ̀ŋ kiǹ à kɛ̀n rì nyi fìràɓ; fɔɔnnɛ à fogà nyi tìtyɛɛ̀ ɓì mis à ɓaàtì nyi ɓyàg ɓì mis, à tɔg nyi lɛ: Ù tì lɛ ù ghɛnɛ̀n gàɓ? "
MRK.8.24,"Nni ɗyaŋɗyàŋ à ŋwàɗkà mis, à kpaa Yeesus lɛ: Nseesee ɓum, wɔ̀lɛ nseesee ɓɔ yɛ̀ɛ ɓìte, ɓɛ ki kɛ̀ɛ̀kɛɛ. "
MRK.8.25,"Fɔɔnnɛ Yeesus à ɓaatìghà tì nyi ɓyàg ɓi mis, yɛ̀ɛ ɗyaŋɗyàŋ à pɛɓsɛ̀ngà tì lɛ fyɛɛyi, à konàg kì ghɛɛ lɛ à mɛ wɔ̀n, à ki yi rìghasì ɗi ɓyom ɓìcèm ɓi a seesèè. "
MRK.8.26,"Yeesus à ghesɛ̀n min nyi lɛ a sug a mɛɛ mii, à kpaa nyi lɛ: Kɔ̀ɔ sugti ɓi kìlɔ̀ŋ."
MRK.8.27,Nni Yeesus à kɛ̀ngà rì ɓɛ̀yilàg ɓi ɓìlɔ̀ŋ ɓi ɓi wuɓsɛɛ bàn ìnɛ lɛ Sezare à Filiɓ; fɔɔnnɛ à tɔkà ɓɔ ɓi bee lɛ: Ɓum ɓɛ ti ɓɛ kpaaghi ɓà lɛ mɛ ǹɗì ghɛn? 
MRK.8.28,"Nni ɓɛ ɓakà nyi lɛ: Ɓum ɓɛdɛŋ ɓɛɛ̀ kpaaghi lɛ wɔ̀ɔ̀ rì Zyaŋ Bàɓtis, ɓɛ̀ro ɓɛmbog lɛ wɔ̀ɔ̀ rì Eli, ɓɛmbog tì lɛ wɔ̀ɔ̀ rì kìbog ki ɓi ɓɛ̀kpaŋzì-ɓìɓan. "
MRK.8.29,"Nni Yeesus à tɔgtìghà ɓɔ lɛ: Mìniìɓɔmiɗ, ɓi kalag lɛ mɛ̀ ǹɗì ghɛn? Nni Pyɛɛri à ɓakà nyi lɛ: Ù rì Kiris. "
MRK.8.30,"Yeesus à rɔ̀gsɛ̀ngà ɓɔ syeesyee à rìrɔ̀gsɛ̀n lɛ, ɓɛ̀ kɛɛ̀ kpaa ŋwaàdɛŋ rìkuu ɗi mum ɗi à rì."
MRK.8.31,"Nni à tumɛ̀ngà ɓɔ rìrèsì lɛ: Ki ghɛɛ̀sɛɛ lɛ, Man à mum a wog mɛ̀tɔɓ lɛɛ̀gwey, ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ kilɔ̀ŋ rì ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey, rì ɓɛ̀rèsàg-ɓìdɔ̀gsɛna ɓɛɛ mag nyi, ɓɛ wey nyi, à ki ghèmɓɛn ajɛ̀m ì mɛ̀ru mɛraa. "
MRK.8.32,"À kpaakpààghà ɓìɓan ɓiǹ lɛ tɛntɛ̀ɛ̀n. Fɔɔnnɛ Pyɛɛri à tekà nyi a dwìɗ, à tumɛn nyi rìreɓ. "
MRK.8.33,"Nni Yeesus à ɓɛ̀ŋmɛ̀ngày ajɛ̀m à ghɛn ɓɛ̀yilàg ɓii, à tumɛ̀n rìfwààdɛ̀n ɗi Pyɛɛri di a kpaakpaa lɛ: Pɛ̀sɛn mɛ̀ ajɛ̀m Satàn, ɓisuulɛ, mɛ̀yitì mɔɔ mɛ yin mɛ̀yitì mɛ Bɛ̀ll, mɛ rì lɔŋ mɛyitì mɛ ɓum. "
MRK.8.34,"Nni à reŋìghà min lɛ rì gùl ì ɓum rì ɓɛ̀yilàg ɓii à kpaa ɓɔ lɛ: I mum à kɔ̀ni lɛ a nɔɔ̀ti mɛ̀, à ghɛ̀ɛ̀sɛɛ kì roòzɛɛ nyimiɗ, à tɛ̀gsɛ̀n kɔrɔs wìì, fɔɔnnɛ à nɔ̀ɔ̀tì mɛ̀. "
MRK.8.35,"Ɓisuulɛ mum ǹcèm ànɛ à ɓiì kɔ̀ni lɛ a kamɛ̀n rì cɛɓ kii, à rì kɔ ɓiì ɗimzii, wɔ̀lɛ ŋwaànɛ à rì ɓiì ɗimzii cɛɓ kii ɓisu wɛ̀m, rì ɓisuu Syeesyee à Ɓɔlɛ, nnyɛɛ ri kɔ ɓiì ghɛɓsii. "
MRK.8.36,"Kì ghɛɓsii mum cɛ lɛ, a fɔǹ ziinɛ bimiɗ, di à ɗimzii cɛɓ kii? "
MRK.8.37,Ŋwaà rì lɛ à kwèɗ cɛɓ kii ri cɛ? 
MRK.8.38,"Ɓisuulɛ, ŋwaànɛ à rì mɛ̀ ɓiì woògh ǹtoòrìɗ, nsoò lɛ à wog ɓìɓan ɓyɛm̀ ǹtoòrìɗ ɓi gbàà ì ɓum ì gɛɛ̀nɛ, ìnɛ ì rì ɓɛ̀kìì-kìɓe rì ɓɛ̀kìì-tìsɔ̀mɔ̀g, Man à mum à woogh gɛ girig nyi ǹtoòrìɗ, ŋwos anɛ à yùu gɛ ɓi rìkem ɗi Seŋi wìì, ǹɗaŋ ri ɓum ɓii ɓɛ titom ɓɛ ɓɛ ri ɓɛ̀tɛnɛn."
MRK.8.heading.1,Yeesus à faa ɓum ɓɛ̀tɔɔsìm ɓɛnin ɓìɗilàg
MRK.9.1,"Nni à kpaatìghà ɓɔ lɛ: Ǹkalii mìni ɓi saaɗ lɛ gàɓ ì ɓum ìdɛŋ ìnɛ ɓi ɓumɓɛ ɓɛ rì fɛ, yàa wu ɓi di ì ka ghɛn ɓi yɛ̀ɛ kìlɔ̀ŋ ki Bɛ̀ll ki yùu yì rì ìtèɗ."
MRK.9.2,"Ajɛ̀m ì mɛ̀ru taàfog, Yeesus à tekà lɛ, rì Pyɛɛri, rì Zyag, rì Zyaŋ, à kɛ̀n rì ɓɔ cɛ̀ncaa ɓi coo dòn aɗyoo, à lɔ̀ɔ̀ghrɛ̀n ɓɔ ɓi mis dɛŋ. "
MRK.9.3,"Ɓìlàà ɓii ɓi lɔɔ̀ghrɛ̀ngà ɓìpuɓ ɓi lonlòm lɛ syaŋ̀syaŋ̀, lèg ànɛ ŋwaàdɛŋ ànɛ ɓi ziinɛ à yin lɛ à puɓsì ɓìlàà fɔlɔɔ. "
MRK.9.4,Ɓɛ̀yilàg ɓɛ ghɛn di Moyis rì Eli ɓɛ ti ɓiì tòtoogh ri Yeesus. 
MRK.9.5,"Nni Pyɛɛri à pɛ̀sìghà jɛ̀ɛ̀ à kpaa Yeesus lɛ: Raɓì, ki ri kìrɔɔ di tì kɔ̀rii fɛ̀, tì toŋ ɓìlaa ɓiraa lɛ, kifog ɓisu wɔɔ, kìfog ɓisuu Moyis, kìfog ɓisuu Eli. "
MRK.9.6,"A yighà ɓì com ki a kpaà, lɛ ìris wu ɓangà ɓɔɔ̀cèm. "
MRK.9.7,"Fɔɔnnɛ kìkwìɗ ki sigtɛ̀ngà ɓɔ, jɛ̀ɛ̀ ì ki kpaŋ yi ɓi kìkwìɗ kiǹ lɛ: Roànɛ à rì man wɛm̀ ànɛ ǹkeesàg, wooghna nyi. "
MRK.9.8,"Lɔŋ ɓi cààmɛ̀n kɔm̀ kiǹ ɓɛ̀yilàg ɓɛ mɛɛ̀ kɛ̀ɛ̀sìghà tì mis fɛlɛ asu waa ɓɛ̀ kɛɛ̀ ghɛɛ̀di ŋwaàdɛŋ, lɔŋ Yeesus cɛ̀ncii nnɛ ɓɛ ɓaghà rì nyi. "
MRK.9.9,"Nni yɛ̀ɛ ɓɛ sɛnsɛ̀ngày dòn, Yeesus à rɔ̀gsɛ̀n ɓɔ lɛ, ɓɛ̀ kɛɛ̀ kpaa mum com ki ɓaa ghɛɛ̀, à kpaŋ yɛ̀ɛ Man à mum à ri ghèmɓɛn a ɓìloŋ. "
MRK.9.10,"Ɓɛ̀yilàg ɓɛ ɓegà jɛ̀ɛ̀ ìnɛn ɓi mɛ̀rem, ɓɛ ki nyoonyolɛ̀n wɔɔ ɓɔ rì ɓɔ, di ɓɛɛ tɔɔtɔɔ̀ghrɛ̀n lɛ, rìghèmɓɛ̀n ɗi a ɓìloŋ ɗi ri yɛɛ lɔɔ lɛ cɛ?"
MRK.9.11,"Nni ɓɛ̀yilàg ɓɛ tɔkà Yeesus lɛ: Ɓisuucɛ nnɛ ɓɛ̀rèsàg-ɓìdɔ̀gsɛna ɓɛ ti ɓɛ kpaaghì lɛ, Eli à ka rì ɓiì yùu? "
MRK.9.12,"Yeesus à ɓàg ɓɔ lɛ: Eli à rì lɔŋ ɓiì loògh kì yùu lɛ a pegsag ɓìɓan ɓìcèm, nni lannɛ ki ri kì kànɛn lɛ Man à mum à ɓiì woògh mɛ̀tɔɓ lɛɛ̀gwey, ɓɛ ki sɛɛti nyi? "
MRK.9.13,"Wɔ̀lɛ Eli à yùghà, ɓɛ ki kì rì nyi yɛ̀ɛ ki kɔngà ɓɔ lɛ ɓɛɛ ki, lɔŋ yɛ̀ɛ ki ri kì kànɛn ɓì ɓɛg wìì."
MRK.9.14,"Yɛ̀ɛ ɓɛ kpagà jàŋbog rì ɓɛ̀yilàg ɓɛ ghɛn di coo gwìy ì ɓum ì kɔ̀mi ɓɔ, ɓɛ ki nyoonyolɛ̀n rì ɓɛ̀rèsàg-ɓìdɔ̀gsɛna. "
MRK.9.15,"Lɔŋ yɛ̀ɛ gùl ì ɓum ìnɛ̀n ì soɓkà mis ɓi Yeesus, ì mughìì rì mɛ̀ree lɛ yɛ̀ɛ yu nyi kì tògsii. "
MRK.9.16,Yeesus à tɔkà ɓɔ lɛ: Ɓi nyoonyolɛ̀n rì ɓɔ ɓi kìɓan aɗì? 
MRK.9.17,"Fɔɔnnɛ ŋwaàdɛŋ ànɛ à ɓaghà ɓi kìtuu ki ɓum kìn, à ɓàkà nyi lɛ: Ǹɗèsàg, màa yùu yì rì ŋwɔɓti wɛ̀m à baŋì a lɔ̀ŋkɔɔ. À rì rì kìɓeɓtàg kì ǹghay ki ki pɛɛ̀zii nyi mùm-mùm. "
MRK.9.18,"Jàŋbimiɗ ìnɛ ki sɛni ɓi nyi, ki roŋ nyi ɓi zi, ŋwɔɓti à fuùfùùsì tìtyɛɛ̀ di a ŋàaŋaàdì min, à nàrɛ̀n lɛ saɗ-sààɗ. Màa ɓɔ̀ŋzaagh ɓɛ̀yilàg ɓɔɔ lɛ ɓɛɛ naàɓ kìɓeɓtàg ki ǹghay kiŋcèm, kìɓan kifog kaa yaagh ɓɔ rìnàɓ. "
MRK.9.19,"Nni Yeesus à kpaaghà ɓɔ lɛ: Mìni boo ì ɓum ìnɛ, ì rì kɛ̀ɛ̀ rìgherɛ̀n, ǹɗì ɓiì kɔ̀rii ǹɗaŋ ri mìni à kpaŋ fin? Ǹki rì mìni ɓiì cenɛɛ à kpaŋ fe? Yùunay mɛ̀ fɛ rì ŋwɔɓti àncèm. "
MRK.9.20,"Fɔɔnnɛ ɓɛ yughày rì nyi; lɔŋ yɛ̀ɛ ŋwɔɓti à rogà mis ɓi Yeesus, kìɓeɓtàg ki nghay ki ghas nyi kì nàrii, à kpì ɓi zi, à sɛɛ̀sɛ̀gɛ̀rɛ̀n di a fuufuùsì tìtyɛɛ̀. "
MRK.9.21,Yeesus à tɔg min seŋi ŋwɔɓti ànɛ̀n lɛ: Ki mɛ finɛn yɛ̀ɛ com ki ki tumɛ̀ngà nyi? Roànɛ̀n à ɓàg lɛ: Ki tumɛ̀ngà nyi lɔŋ ɓi rìŋwɔɓtì. 
MRK.9.22,"Ɓyààmɛ̀n lɛɛ̀gwey, kìɓeɓtàg ki nghay ki ti ki ɓokì nyi ɓi ɗuu nsoò lɛ ɓi mɛ̀nig lɛ kɛɛ wey nyi. Nni i ù rì lɛ ù kì com kìdɛŋ ɓisu wii, ghɛɓsi ɓìsi, wogha ɓà ɓisi nyìighnyìg. "
MRK.9.23,"Yeesus à ɓàg ŋwaànɛ̀n lɛ: U kpaaghi mɛ lɛ i ù rì lɛ ù kì com kidɛŋ, lɛ wɔ̀ɔ̀ yii ɓi lɛ kìɓan ki ki ri lɛ ki yaaghrɛ̀n di ŋwaà rì rì rìgherɛ̀n ki yin? "
MRK.9.24,Fɔɔnnɛ seŋì ŋwɔɓtì ànɛ̀n à ghàskà kì kpaa jɛ̀ɛ̀ aɗyoo lɛ: Ǹgherɛɛ! Yu ɓà mɛ kì ghɛɓsii ɓi rìɓa ɗi lɛ ɗì kɛ̀ɛ̀ rìgherɛ̀n. 
MRK.9.25,"Yɛ̀ɛ Yeesus à ghɛngà di ɓum ɓɛ ti ɓiì sùusuùrɛ̀n yì rì mɛ̀ree, nni à fwààdɛ̀ngà kìɓeɓtàg ki nghay à kpaa kɔ lɛ: Kìɓeɓtàg ki nghay ki ki tì ki pɛɛzàg ɓum ɓɛ̀lɔlɔg rì ɓɛ̀mùm-mùm, ǹkalii wɔ̀ lɛ, kpaŋa ɓi ŋwutyàànɛ, kɔ̀ɔ ki ɓììti ti kì ɗiŋii ɓi nyi. "
MRK.9.26,"Nni kìɓeɓtàg ki nghay ki ɓokà ŋwɔɓti ɓi zi rì ìtèɗ, ki faŋì di kɛɛ̀ kuukugsɛ̀n, ŋwutyàà mààghràg yɛ̀ɛ kìloŋ, ɓi lèg ànɛ lɛ ɓum lɛɛ̀gwey ɓɛ fefèkà lɛ à wii. "
MRK.9.27,"Wɔ̀lɛ Yeesus à ɓangà nyi ɓi càg, à pɛ̀sì nyi aɗyoo, ŋwutyàà ki rɛli mɛrɛ̀y."
MRK.9.28,"Yɛ̀ɛ Yeesus à ɗiŋìghà ɓi naa, nni ɓɛ̀yilàg ɓii ɓɛ tɔkà nyi di ɓaa rɔ̀ɓ ɓɔ rì ɓɔ lɛ: Ɓisuucɛ nnɛ kìɓeɓtàg ki nghay kìn kaa yaagh ɓìsi rìnàɓ? "
MRK.9.29,Yeesus à ɓàg ɓɔ lɛ: Lɔŋ bɔŋ̀zɛ̀n yɛ̀ɛti ì kìlàg lɛ rìkuu ɗi nghay ɗìn ɗyɛɛ kpaŋ.
MRK.9.30,"Yɛ̀ɛ Yeesus rì ɓɛ̀yilàg ɓii ɓɛ pɛsɛ̀ngà foo, ɓɛ syaà ziì Galile, ki kɔngà ɓi Yeesus lɛ ɓum ɓɛɛ yi lɛ, à rì ɓi jaŋ̀ inɛ̀n; "
MRK.9.31,"ɓisuulɛ à rèrèsìghà ɓɛ̀yilàg ɓii ɓiɓan, à kpaakpàà ɓɔ lɛ: Ɓɛ ɓiì ɓanì Man à mum, ɓɛ fa rì ɓum, ɓumɓɛ̀n ɓɛ wey nyi; wɔ̀lɛ à ɓiì ghèmɓɛɛ ajɛ̀m ì mɛ̀ru mɛraa. "
MRK.9.32,"Kìɓan kifog ɓɛ̀yilàg ɓɛ yìghà ɓi azi anɛ ɓi jɛ̀ɛ̀ ìnɛ à kpaaghà ìnɛn, ɓɛ ki risi nyi rìtɔg."
MRK.9.33,"Fɔɔnnɛ ɓɛ kɛngà kì kpaŋì a Kapɛrinawum, yɛ̀ɛ Yeesus à ɗiŋìghà ɓi naa, nni à tɔkà ɓɛ̀yilàg lɛ: Cɛ ɓyàa nyoonyòlɛ̀n miì bee bimiɗ? "
MRK.9.34,"Wɔ̀lɛ ɓɛ minɛ̀n nyi, ɓisuulɛ ɓɛ kaàkàrɛ̀ngà jɛ̀ɛ̀ lɛ ɓɛɛ yi ghɛn anɛ ɓi ɓɔ yɛɛ cee ɓɛ̀ro ɓɛmbog. "
MRK.9.35,"Nni Yeesus à kɔ̀rìghà ɓi zi, à reŋì ɓɛ̀yilàg ɓii ǹtɛ̀ɗ rì ɓɛɓɛɛ̀, à kpaa ɓɔ lɛ: I mum à kɔ̀ni lɛ à ɓa ǹɗɛ̀lì-asù, a terɛn nyimiɗ yɛ̀ɛ siitòn à mum ɓi nyìinyìm à ɓum ɓɛ̀cèm, à ki ɓa ǹkìì-kìsay a ɓum ɓɛ̀cèm. "
MRK.9.36,"Nni à tekà maa ŋwɔɓti, à rɛsì ɓɔ nyi ɓi nyìinyìm à lɔ̀ɛ̀ɗ nyi à kpaa ɓɔ lɛ: "
MRK.9.37,"Mum ǹcèm ànɛ à ghàɓi maa ŋwɔɓti yɛ̀ɛ ànɛ rì kìnyàà ɓisu wɛ̀m a yi lɛ mɛ̀ɛmiɗ nnɛ à ghàɓi; nni ŋwaànɛ à ghàɓi mɛ̀, a yi lɛ, àa mɛ̀ nnɛ à ghàɓi, à ghàɓi ŋwaànɛ à romgày mɛ̀."
MRK.9.38,"Nni Zyaŋ à kpaaghà Yeesus lɛ: Ǹɗèsàg, tyàa ghɛɛ di ŋwaàdɛŋ a nànaɓ ɓiɓeɓtàg ɓi mɛghay rì ɗii ɗyɔɔ, nni tyàa rèegh nyi lɛ kɛ̀ɛ kìki fɔlɔɔ, lɛ à ti kɛ̀ɛ ɓa ɓi nɗaŋ wis. "
MRK.9.39,"Nni Yeesus à kpaaghà ɓɔ lɛ: Kɛ̀ ɓi règ nyi, ɓisuulɛ mum ànɛ à kìi dàm rì ɗii ɗyɛ̀m, à yin lɛ à tumɛ̀n lɔŋ mɛ rìtòtòg ɗi kiɓe lɔŋ wɔɔ foo. "
MRK.9.40,"Ɓisuulɛ ŋwaànɛ à yin ɓiì ɗùùɗuu ri ɓìsi, à rì ɓi gàm yìs. "
MRK.9.41,"Ǹkalii mìni ɓi saaɗ lɛ: Ŋwaànɛ à rì mìni ɓiì faà gìras ì mɛ̀nig mɛnɔyɛn lɛ ɓìrì ɓum ɓɛ Kiris, àa mɛ̀m ɓi mɛlèɓ mɛ miì."
MRK.9.42,"Wɔ̀lɛ i mum à kɛ̀ɓtii kìbog ki ɓi ɓɔɔɓɔɓti ɓɛ ɓɛ gherɛɛ mɛ̀ ɓɛ fiɓàg, ki ɓa tì kìrɔɔ lɛ ɓɛɛ suŋ nyi coo gɔ̀g ì kìpɛn ɓi kìmììgh, di ɓɛɛ pig nyi ɓi rìɓày à kìkòn. "
MRK.9.43,"I càg kɔɔ kɛɛ ri lɛ kɛɛ kɛɓti wɔ̀ fìɓàg, rena kɔ, lɛ ki ri wɔ̀ kìrɔɔ lɛ u ghɛn cɛɓ di ù rì càg kìfog à cee lɛ u kɛǹ ɓi kìgɛ̀ŋ ki ɗuu ɗi fiɗyàɓ fikɔ̀ɔ̀ rì ɓyàg ɓyɔɔ ɓìcèm. [ "
MRK.9.44,"Jaŋ ìnɛ zyèɗ yi ti yɛ̀ kɛɛ̀ wu, ɗuu ɗyɛ̀ kɛɛ̀ ɗimi.] "
MRK.9.45,"I ìkòò wɔɔ wɛɛ ri lɛ wɛɛ kɛɓti wɔ̀ fìɓàg rena wɔ, lɛ ki rì wɔ̀ kìrɔɔ lɛ u ghɛǹ cɛɓ di ù rì ìkòò wufog à cee lɛ u kɛǹ ɓi kìgɛ̀ŋ ki ɗuu ɗi fiɗyàɓ fikɔ̀ɔ̀ rì mɛ̀kòò mɔɔ mɛcèm, ["
MRK.9.46,"jàŋ ìnɛ zyèɗ yi ti yɛ̀ kɛɛ̀ wu, ɗuu ɗyɛ̀ kɛɛ̀ ɗimi.] "
MRK.9.47,"I ɗis ɗyɔɔ ɗyɛɛ ri lɛ ɗyɛɛ kɛɓti wɔ̀ fìɓàg, sɔgha ɗyɔ, lɛ ki ri wɔ̀ kìrɔɔ lɛ u ɗiŋi ɓì kìlɔ̀ŋ ki Bɛ̀ll ɗi ù rì rì fìɗyaŋ à cee lɛ u kɛǹ ɓi kìgɛ̀ŋ ki ɗuu ɗi fiɗyàɓ fikɔ̀ɔ̀ rì mis mɔɔ mɛcèm, "
MRK.9.48,"jàŋ inɛ zyèɗ yi tì yɛ̀ kɛɛ̀ wu, ɗuu ɗyɛ̀ kɛɛ̀ ɗimi. "
