livre.chapitre.verset,Bafia
JHN.7.28,"Yɛ̀ɛ Yeesus à rèrèsàkà ɓum fɔlɔɔ ɓi naà-Bɛ̀ll, nni à kpaaghà jɛ̀ɛ̀ aɗyoo lɛ: Ɓì yii mɛ̀, ɓì ki yi fennɛ m̀pɛ̀sɛɛ yì; kɔm̀ lɛ m̀pɛ̀sɛ̀ngày ɓi ri nto wɛ̀m, kìɓan kifog roànɛ à romgày mɛ̀ yɛɛ̀ kpaakpaa saaɗ, nyi nnɛ ɓì yii ɓi. "
JHN.7.29,"Mɛ̀ ǹ-yii nyi lɛ ǹɗì fɛ ɓisu wii, rì tì lɛ, nnyɛɛ romgày mɛ̀. "
JHN.7.30,"Fɔɔnnɛ ɓɛ kaakààghà bee inɛ ɓɛɛ ɓaǹ nyi, kìɓan kifog mum à ki saghìghà ɓi nyi càg ɓi nyoo, ɓisuulɛ, cààmɛ̀n kii ki ɓaghà di ki ka kpaŋ ɓi."
JHN.7.31,"Ɓi gwìy ìnɛn, ɓum lɛɛ̀gwey ɓɛ gherɛ̀ngà nyi, ɓɛ kpaakpàà lɛ: Yɛ̀ɛ Kiris à ri yù, à ri kì nya dàm yi yi cee yi ŋwaànɛ a kìkì? "
JHN.7.32,Ɓɛ̀fàrìzyɛŋ ɓɛ wokà yɛ̀ɛ ɓum ɓɛ ŋwɔŋwɔ̀ŋìghà fɔlɔɔ ɓi kìɓan kii; nni ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey rì Ɓɛ̀fàrìzyɛŋ ɓɛ romgà ɓɛ̀sujàà lɛ ɓɛɛ ɓaǹ nyi.
JHN.7.33,"Yeesus à kpaa lɛ: Mɛ̀ ǹkaka tì rì mìni ɓi maa cààmɛ̀n, fɔɔnnɛ ǹɗì ɓiì kɛ̀ɛ min yɛ̀ɛ roànɛ à romgày mɛ̀. "
JHN.7.34,"Ɓì rì mɛ̀ ɓiì kaà, kɛ̀ ɓi ghɛn mɛ, lɛ ɓì yin lɛ ɓì kpaŋ jàŋ inɛ m̀ɓiì ɓaà. "
JHN.7.35,"Nni Ɓɛ̀yudɛ̀n ɓɛ tɔɔghrɛ̀ngà ɓɔmiɗ lɛ: Fennɛ àrì ɓiì kɛ̀ɛ ɓi ɗi lɛ tyɛ̀ ki ghɛn nyi? A kɛ̀n nya a Ɓɛ̀yudɛ̀n ɓɛ ɓɛ ri ɓɛ̀sààtɛn ɓi bàn yi Gìrɛg, à rèèrèsàg ɓumɓɛ ɓɛ ri Gìrɛg wɔɔ giǹ? "
JHN.7.36,"Jɛ̀ɛ̀ ìnɛ à kpaa lɛ: Ɓì rì mɛ̀ ɓiì kaà, ɓyɛ̀ ki ghɛn mɛ; rì ìnɛ lɛ: Jàŋ inɛ ǹɗì ɓiì ɓaà, ɓì yin lɛ ɓì kpaŋ wɔɔ, yi ri azi lɛ cɛ?"
JHN.7.37,"Ɓi ŋwos a siitòn, ànɛ à ɓaghà gɛn à ŋwos a tìcàɓ tiǹ, Yeesus à pɛ̀sɛ̀ngà aɗyoo, à làmɓɛ̀n lɛ: I mum a wowog kinɔli, a yu a lɔ̀ŋkɛm̀, a nɔ. "
JHN.7.38,"Ŋwaànɛ à gherɛɛ mɛ̀, mɛ̀syòm mɛ mɛnig mɛ cɛɓ mɛ ri nyi ɓiì ɓɛ̀nɓɛniì ɓi nɗem fɛlɛ yɛ̀ɛ ki ri kìkànɛn. "
JHN.7.39,"Kìɓan ki Nghay ànɛ ɓumɓɛ ɓɛ gherɛɛ nyi ɓɛ ghɛɛ̀sɛ̀ngà kìterì kɛɛ̀ki à kpaakpààghà lɔɔ. Ɓisuulɛ cààmɛ̀n kiǹ ki ɓaghà di ɓɛ ka rom yi ɓi Nghay, rì tì lɛ Yeesus à ɓaghà di à ka teɗ ɓi rìkem ɗìì."
JHN.7.40,"Ɓum lɛɛ̀gwey ɓɛ ɓaghà lɛ, ɓɛ mɛ wog ɓitòkì ɓiǹ, nni ɓɛ kpaaghà lɛ: Ki ri lɔŋ kɔɔ̀kɔɔ̀ lɛ ŋwaànɛ yɛɛ ri ǹkpaŋzì-ɓìɓan. "
JHN.7.41,"Ɓɛ̀ro ɓɛdɛŋ ɓɛ kpaa lɛ: À rì Kiris, ɓɛ̀ro ɓɛmbog ɓɛ kpaa lɛ: Kiris à rì lɛ à ɓay a Galile? "
JHN.7.42,"Mɛ̀kànì mɛɛ̀ kpaaghi lɛ Kiris à rì ɓiì ɓaà yì ɓi boo ì mum ì Davit, ɓi bàn ì Bɛtilɛhɛm, jàŋ inɛ Davit à yalɛ̀ngà. "
JHN.7.43,"Nni ɓum ɓɛ rɔɓkà fɔlɔɔ, mɛ̀rɛli dɛŋ dɛ̀ŋ dɛŋ ɓi kìɓan kii. "
JHN.7.44,"Fɔɔnnɛ ɓum ɓɛdɛŋ ɓɛ ɓi nɗaŋ wu ɓumɓɛ̀n, ɓɛ mɛɛ̀ fèkà lɛ ɓɛɛ ɓaǹ nyi, kìɓan kifog mum à saghìghà ɓi nyi càg ɓi nyòò."
JHN.7.45,"Ɓɛ̀sujàà ɓɛ sugtìghà a Ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey rì a Ɓɛ̀fàrìzyɛŋ, ɓɛ̀roɓɛ̀n ɓɛ tɔg ɓɔ lɛ: Ɓì yùu yì ɓi ri nyi lɛ cɛ? "
JHN.7.46,Ɓɛ̀sujàà ɓɛ ɓaàg lɛ: Mum à ka tokàkà ɓi yɛ̀ɛ ŋwaànɛ̀n. 
JHN.7.47,Nni Ɓɛ̀fàrìzyɛŋ ɓɛ pɛɛ̀zìghà ɓɛ̀sujàà ɓɛǹ lɛ: Mìni girig ɓyàa càrɛɛ lɛ a yegsi mìni wa? 
JHN.7.48,"Mìnii mɛ ghɛn nya di ǹlàmì àdɛŋ, nsoò lɛ Fàrìzyɛŋ àdɛŋ à gherɛɛ nyi? "
JHN.7.49,"Mìni ɓumɓɛ ɓi gwìy ìnɛ ì yii ɓi ɓidɔ̀gsɛna ɓi Moyis, ɓì rì ɓumɓɛ ɓɛ ri ɓɛ̀cɛ̀mɛn. "
JHN.7.50,"Nikodɛm ànɛ à kɛ̀ngà kì ghɛɛ̀ Yeesus à ɓaghà kìbog ki ɓi ɓumɓɛ̀n, nni à kpaaghà ɓɔ lɛ: "
JHN.7.51,"Ɓi ɓìdɔ̀gsɛna ɓis, ɓɛ ri nya lɛ ɓɛ ren kìɓan ki mum di ɓɛ ka wog ɓi nkpaà wii, ɓɛ ki yi kiɓan ki à kìi? "
JHN.7.52,"Nni ɓɛ ɓakà nyi lɛ: Wɔ̀ɔ̀ rì nya girig ŋwaànɛ a Galile? I ù konaagh kì kaà, ù ɓiì ghɛɛ̀ lɛ, Ǹkpaŋzì-ɓìɓan a ka ɓaghày ɓi a Galile. ["
JHN.7.53,Nni ɓɛ sukàkà a ɓɛ̀mɛɛ ɓaa. 
JHN.8.1,Fɔɔnnɛ Yeesus à kɛ̀ngà ɓi dòn ì ɓɛ̀òlìvyee. 
JHN.8.2,"Wɔ̀lɛ yɛ̀ɛ duri i tangà, à sugtìghà ɓi naà-Bɛ̀ll, ɓum ɓɛ̀cèm ɓɛ yu nyi a nyòò. Fɔɔnnɛ à kɔ̀rìghà ɓi zi à tumɛ̀n ɓɔ rìrèsàg."
JHN.8.3,"Nni Ɓɛ̀rèsàg-ɓìdɔ̀gsɛna rì Ɓɛ̀fàrìzyɛŋ ɓɛ yughày nyi rì giɓ anɛ ɓɛ siìdìghà di a kìki fisɔ̀mɔ̀g, "
JHN.8.4,"ɓɛ kɔɔ̀sì nyi ɓi nyìinyìm à ɓum, ɓɛ kpaa Yeesus lɛ: Ǹɗèsàg, ɓaa sììdii giɓ anɛ di a kìki fisɔ̀mɔ̀g. "
JHN.8.5,"Moyis à siitàkà ɓìsi ɓi ɓìdɔ̀gsɛna lɛ tì ghɛ̀ɛ̀sɛɛ kì welì mɛ̀kuu mɛ ɓɛ̀yiɓ mɛ fɛlɛ, di tì rogii mɔ gɔ̀g, nni wɔ̀ɔ̀ kpaa la? "
JHN.8.6,"Ɓɛ kpaaghà fɔlɔɔ lɛ, ɓɛ ranɗàmgà Yeesus di ɓɛɛ ɓa rì bee inɛ lɛ ɓɛɛ sɔmɛn nyi. Wɔ̀lɛ Yeesus à tuŋìghà à tumɛ̀n rìkàn ɓi zi ri manàcàg. "
JHN.8.7,"Yɛ̀ɛ ɓɛ kɛnkɛ̀ngà asu rì mɛ̀tɔɔ̀ghtɔɔgh, nni Yeesus à pɛ̀sìghà ǹto, à kpaa ɓɔ lɛ: Kìbog ki ɓi mìni ki ki ka kighà ɓi kiɓe, kɛɛ log nyi kì roŋì gɔ̀g. "
JHN.8.8,"Fɔɔnnɛ à sugtìghà kìtuŋii, à tumɛ̀n tì rìkànkàn ɓi zi. "
JHN.8.9,"Yɛ̀ɛ ɓum ɓɛ wokà fɔlɔɔ, ɓɛ tum rìghaghààgh lɛ bog bòg bog à tumɛ̀n ɓi ɓɛ̀roɓɛ ɓɛsɛ̀ɛ̀mɛn, à kpaŋ ɓi ɓɛ siitòn. Nni Yeesus à cɛɛnɛ̀ngà foo ɓɛɛ̀ giɓ anɛ à ɓaghà ànɛn ɓi nyìinyìm. "
JHN.8.10,"Yeesus à pɛ̀sìtì min nto, à tɔg nyi lɛ: Giɓ anɛ, ɓumɓɛ ɓaa yùu wɔ̀ kìsɔmɛɛ ɓɛ ti fe? Ŋwaà faa ɓi wɔ zɔɔ? "
JHN.8.11,"Giɓ a ɓàg lɛ: Mum à faa ɓi mɛ zɔɔ Kan. Fɔɔnnɛ Yeesus à kpaaghà min nyi lɛ: Nsoò mɛ̀ girig ǹfaa ɓi wɔ zɔɔ; kɛ̀na, kìɓan kifog kɔ̀ɔ kìti kiɓe yaà.]"
JHN.8.12,"Yeesus à tòòghrɛ̀ngà tì rì ɓɔ à kpaa lɛ: Mɛ̀ ǹɗì kìtɛɛtɛn ki ɓi ziinɛ; ŋwaànɛ à nɔ̀ɔ̀tii mɛ̀, àa kɛ̀ɛ̀ghi ɓi ɓi birìm, à rì lɔŋ ɓiì ɓaà rì kìtɛɛtɛn ki cɛɓ."
JHN.8.13,"Ɓɛ̀fàrìzyɛŋ ɓɛ kpaaghà nyi lɛ: Wɛ̀ɛmiɗ yɛɛ̀ rèresi kiɓan kɔɔ, fɔɔnnɛ com ki u kpaakpaa ki yin saaɗ. "
JHN.8.14,"Yeesus à ɓàg ɓɔ lɛ: Ki soo rì lɛ mɛ̀ yɛɛ̀ rèresi kiɓan kɛm̀ mɛ̀ɛmiɗ, com ki nkpaakpàà ki ri saaɗ, lɛ mɛ̀ ǹ-yii fe nnɛ nkɛ̀nkɛ̀n, kìɓan kifog, mìnii yii ɓi jàŋ inɛ m̀ɓaghày, nsoò jàŋ inɛ nkɛ̀nkɛ̀n. "
JHN.8.15,"Mìnii ti ɓì fiɓɓàg ɓìɓan ri ɗyomzɛ̀n ɗi ɓi mɛ̀mùù, ɓi ɓɛg wɛ̀m, mɛ̀ ǹ-yɔ̀mi ɓi mum. "
JHN.8.16,"Nsoò màa ki yɔ̀mi, rìren ɗyɛ̀m ɗi kiɓan ɗi ri lɛ saaɗ ɓisuulɛ ǹ-yin cɛ̀ncɛm, tì rì ɓɛɛ̀ Tààta ànɛ à romgày mɛ̀. "
JHN.8.17,Ki ri kìkànɛn ɓi ɓìdɔ̀gsɛna ɓin lɛ: Rìtɛɛ̀zì ɗi kiɓan ɗi ɓum ɓɛɓɛɛ̀ ɗi ri saaɗ. 
JHN.8.18,"Mɛ̀ɛ nɗèresi saaɗ ànɛ ɓi kìɓan kɛm̀ mɛ̀ɛmiɗ, fɔɔnnɛ Tààta ànɛ à romgày mɛ̀ a rèresi kiɓan kɛm̀. "
JHN.8.19,"Nni ɓɛ kpaaghà nyi lɛ Soŋi à rì fe? Yeesus à ɓàg ɓɔ lɛ: Ɓì yii ɓi mɛ, ɓyɛ̀ ɓi ki yi Seŋi wɛ̀m, i ɓyàa yii mɛ̀, di ɓì rì lɛ ɓì yi girig Seŋi wɛ̀m."
JHN.8.20,"Yeesus à kpaaghà ɓìɓan ɓiǹ yɛ̀ɛ à rèrèsàkà ɓum ɓi naà-Bɛ̀ll, ɓi jàŋ inɛ ɓɛ ǹnyamgì ìkum; mum kɛ̀ɛ ki ɓan nyi, lɛ cààmɛ̀n kii ki ɓaghà di ki ka kpaŋ ɓi."
JHN.8.21,"Yeesus à kpaatìghà ɓɔ lɛ: Mɛ̀ɛ nkɛ̀nkɛ̀n, ɓì rì mɛ̀ ɓiì kaà, ɓì ki wu ɓi kìɓe kin ɓiɗùm. Ɓì yin lɛ ɓì kpaŋ jàŋ inɛ ǹkɛ̀ɛ. "
JHN.8.22,"Fɔɔnnɛ Ɓɛ̀yudɛ̀n ɓɛ kpaaghà lɛ: Àrì ɓiì wolɛɛ nyimiɗ giǹ, yɛ̀ɛ a kpaaghi lɛ: Ɓì yin lɛ ɓì kpaŋ jàŋ inɛ ǹkɛ̀ɛ? "
JHN.8.23,"Nni Yeesus à kalìghà ɓɔ lɛ: Mìnii pɛsɛɛ wɔɔ fɛ ɓi ziinɛ, mɛ̀ m̀pɛ̀sɛɛ yì aɗyòò; mìnii ri ɓumɓɛ ɓi ziinɛ, mɛ̀ ǹ-yin ŋwaànɛ ɓi ziinɛ. "
JHN.8.24,"Fɔlɔɔ nnɛ màa kpaa mìni lɛ, ɓì ɓiì wiì ɓi ɓìɓe ɓin ɓiɗùm; lɛ i ɓì gherɛɛ ɓi lɛ Mɛ̀ nɗì... , di ɓì wii ɓi ɓìɓe ɓin ɓiɗùm. "
JHN.8.25,Nni ɓɛ tɔkà nyi lɛ: Ù rì ghɛn? Yeesus à ɓàg ɓɔ lɛ: Mɛ̀ ǹɗì roànɛ ǹkpaaghà mìni lɛ ǹɗì a rìtumɛ̀n. 
JHN.8.26,"Ǹtèghɛɛ ɓìɓan ɓi kpaakpaayɛn, rì ɓi yɔ̀mɛn ɓi kìɓan kin, kìɓan kifog roànɛ à romgày mɛ̀, a kpaakpaa saaɗ, fɔɔnnɛ nkpaakpaa ziinɛ ɓìɓan ɓi ǹwokà rì nyi. "
JHN.8.27,Ɓɛ wokà ɓi lɛ kìɓan ki Seŋi kɛɛ̀ki à kpaakpààghà ɓɔ. 
JHN.8.28,"Nni Yeesus à kpaaghà min ɓɔ lɛ: Yɛ̀ɛ ɓì ri pɛ̀si Man à mum aɗyoo, lɛ teŋtèŋ̀ŋ̀, fɔɔnnɛ ɓì ri yi min lɛ Mɛ̀ yɛɛ ri, rì tì lɛ mɛ̀ ǹ-yin ɓiì kìkii kiɓan kidɛŋ rì nto wɛ̀m, kìɓan kifog, mɛ̀ɛ nkpaakpaa ɓiɓan ɓi Seŋi wɛ̀m à rèsàkà mɛ̀. "
JHN.8.29,"Roànɛ à romgày mɛ̀ à rì nɗaŋ ri mɛ̀, à càɗkà ɓi mɛ cɛ̀ncɛm ɓisuulɛ, ǹti ǹkìlàg ɓìɓan ɓi ɓyɛɛ̀ kɔ̀ngi nyi ɓyààmɛ̀n ɓìcèm."
JHN.8.30,"Yɛ̀ɛ à kpaakpààghà ɓìɓan ɓiǹ, ɓum lɛɛ̀gwey ɓɛ gherɛ̀ngà nyi."
JHN.8.31,"Nni Yeesus à kpaaghà Ɓɛ̀yudɛ̀n ɓɛ ɓɛ gherɛ̀ngà nyi lɛ: I ɓì nɔ̀ɔ̀tii ɓìɓan ɓyɛm̀ kɛ̀ ɓi pas, ɓì rì ɓiì ɓaà ɓɛ̀kɔɔ̀kɔɔ̀ ɓɛ ɓɛyilàg ɓɛm. "
JHN.8.32,"Ɓì rì ɓiì yiì saaɗ, saaɗ ànɛ̀n à ghaasì mìni ɓɛ̀kan. "
JHN.8.33,"Nni ɓɛ tɔkà nyi lɛ: Tì rì boo ì mum yì Abiraham, tì ka ɓaghà ɓi ɓɛkpàn ɓɛ mum. Nni lannɛ ù kpaa lɛ ɓì rì ɓiì ɓaà ɓɛ̀kan? "
JHN.8.34,"Yeesus à ɓàg ɓɔ lɛ: Mɛ̀ ǹkpaa mìni kɔɔ̀kɔɔ̀ à rìkpaa lɛ, mum ǹcèm ànɛ a kìki kiɓe, à rì ǹkpàn a kìɓe. "
JHN.8.35,"Ǹkpàn a maà ɓa ɓi lɔŋ ŋwaànɛ ɓi naa ì ɓum ɓyààmɛ̀n ɓìcèm, kìɓan kifog man ànɛ ɓi naa ì ɓum ìnɛ̀n, nnyɛɛ ri ŋwaànɛ ɓi naa ìnɛ̀n ɓyààmɛ̀n ɓìcèm. "
JHN.8.36,"Fɔɔnnɛ i Man yɛɛ ghaasii mìni ɓɛ̀kan, ɓì ɓa ɓɛ̀kɔɔ̀kɔɔ̀ ɓɛ ɓɛ̀kan. "
JHN.8.37,"Ǹ-yii lɛ, ɓì rì boo ì mum yì Abiraham, kìɓan kifog, ɓi kaakaa lɛ ɓi wey mɛ̀ lɛ, ɓìɓan ɓyɛm̀ ɓi ghɛɛ ɓi ikɔ̀ɔ̀ ɓi mɛ̀rem min. "
JHN.8.38,Mɛ̀ɛ ǹkpaakpaa ɓiɓan ɓi ǹghɛngà yɛ̀ɛ Seŋi wɛ̀m; mìniì yɛɛ̀ kìki lɔŋ ɓiɓan ɓi seŋi wìn à kpaaghà mìni. 
JHN.8.39,"Nni ɓɛ ɓakà nyi lɛ: Abiraham yɛɛ ri seŋi wìs. Yeesus à kpaa ɓɔ lɛ: I ki ri saaɗ lɛ ɓì rì ɓɔn ɓɛ Abiraham, kìina min ɓiɓan ɓi nyii kighà. "
JHN.8.40,"Wɔ̀lɛ ɓi cààmɛ̀n ki, ɓi kaakaa lɛ ɓi wey mɛ̀. M̀òànɛ ǹkpaaghà mìni ɓìɓan ɓi ǹwokày rì Bɛ̀ll, com ki Abiraham à kìghà ɓi. "
JHN.8.41,"Ɓi kìki ɓiɓan ɓi seŋi wìn a kìlàg? Nni ɓɛ ɓakà nyi lɛ: Tì yin ɓɔn ɓɛ tìsɔ̀mɔ̀g, tì rì lɔŋ Seŋi bog lɛ Bɛ̀ll. "
JHN.8.42,"Yeesus à kpaa lɛ: I kaa rì saaɗ lɛ Bɛ̀ll yɛɛ ri Seŋi wìn, di ɓì keesii mɛ̀; lɛ ɓi Bɛ̀ll nnɛ ǹfuu yì, wɔɔ nnɛ ǹki ɓaghày; ǹ-yùghày ɓi ri nto wɛ̀m, lɔŋ nyi yɛɛ romgày mɛ̀. "
JHN.8.43,Ɓisuucɛ nnɛ ɓì woogh ɓi kitòkì kɛm̀? Lɛ ɓì yin lɛ ɓì wog jɛ̀ɛ̀ yɛ̀m. 
JHN.8.44,"Satàn yɛɛ ri seŋi wìn fɔɔnnɛ ɓi kɔ̀nkɔn lɛ di ɓyàa kìi rìkɔ̀n ɗi seŋi wìn. A ɓalag ǹwolì-ɓum à tumɛ̀n a rìtumɛ̀n, à ki ka rɛlìghà ɓi ɓi saaɗ nsoò ŋwos bog, ɓisuulɛ, saaɗ a maà ɓa ɓi a lɔ̀ŋkii; cààmɛ̀n ki a pwààpwaa ɓum, lɔŋ com ki ki riì nyi ɓi nɗem kɛɛ̀ki a kpaakpaa ɓɔ, lɛ à rì pwààpwaà, à ki ɓa ti seŋi ɓɛ̀pwàà. "
JHN.8.45,Ɓì gherɛɛ ɓi mɛ lɛ yɛ̀ɛ mɛ̀ nkpaakpaa saaɗ. 
JHN.8.46,"Ghɛn anɛ ɓi mìni yɛɛ ri lɛ à rèsì nsoò maa rìnàn ɓi cɛɓ kɛ̀m lɛ tɛntɛ̀ɛ̀n? I mɛ̀ ǹki kpaa saaɗ, ɓi cɛ nnɛ ɓì gherɛɛ ɓi mɛ? "
JHN.8.47,"Ŋwaànɛ àrì mum à Bɛ̀ll, a woki jɛ̀ɛ̀ ì Bɛ̀ll; nni yɛ̀ɛ ɓì yin ɓum ɓɛ Bɛ̀ll, nnɛ ɓì woogh ɓi jɛ̀ɛ̀ yìì."
JHN.8.48,"Nni Ɓɛ̀yudɛ̀n ɓɛ ɓakà nyi lɛ: Ki ri lɔŋ saaɗ yɛ̀ɛ tìi nkpaa lɛ, ù rì ŋwaànɛ a Samari, ù ki ɓa ti ri kìɓeɓtàg ki nghay. "
JHN.8.49,"Yeesus à pɛ̀ɛ̀zì lɛ: Ǹ-yin ɗi kìɓeɓtàg ki nghay, kìɓan kifog nkeekem̀zì Seŋi wɛ̀m, mìnii ki sòosoòtì mɛ̀. "
JHN.8.50,"Mɛ̀ n-yin ɓiì kaakaa rikem ɗyɛ̀m, ŋwaàdɛŋ yɛɛ̀ kaakaa ɗyɔ, nnyɛɛ̀ ki yɔ̀myɔm ɓum. "
JHN.8.51,"Ǹkalii mìni kɔɔ̀kɔɔ̀ à rìkalì lɛ: I ŋwaà ɓèŋi ɓìɓan ɓyɛm̀, ŋwaànɛ̀n à wii gɛ ɓi. "
JHN.8.52,"Nni Ɓɛ̀yudɛ̀n ɓɛ kpaaghà nyi lɛ: Ɓigomìnɛ tì yii lɛ ù rì rì kìɓeɓtàg ki nghay. Abiraham à wughà, ɓɛ̀kpaŋzì-ɓìɓan ɓɛ cuu girig, wɔ̀ɔ̀ ki kpaa lɛ: Ŋwaànɛ à ɓèŋi ɓìɓan ɓyɛm̀ à wii gɛ ɓi. "
JHN.8.53,Wɔ̀ yɛɛ cee Abiraham à seŋi wìs anɛ à wughà? Rì ɓɛ̀kpaŋzì-ɓìɓan ɓɛ ɓɛ cuughà girig? Wɔ̀ɔ fèfeg lɛ ù rì cɛ? 
JHN.8.54,Nni Yeesus à ɓàkà lɛ: I màa ɓɔɔ̀ɓɔ̀gsɛ̀n di rìkem ɗyɛ̀m ɗi ri ɗi zɛy rì zɛy. Nni Seŋi wɛ̀m ànɛ ɓi kalag lɛ à rì Bɛ̀ll wìn yɛɛ̀ ɓɔɔɓɔgsì mɛ̀. 
JHN.8.55,"Ɓì ki yii ɓi nyi; mɛ̀ ǹ-yii nyi. I ǹkpaa lɛ ǹ-yii ɓi nyi, di ǹɗì pwààpwaà yɛ̀ɛ mìni. Kiɓan kifog mɛ̀ ǹ-yii nyi, mɛ̀ɛ ǹki ɓèŋɓeŋ jɛ̀ɛ̀ yìì. "
JHN.8.56,"Abiraham à seŋi wìn a nyààrɛ̀ngà rì fèg ànɛ lɛ, à ɓiì ghɛɛ ŋwos wɛm̀, à ki ghɛngà nyi à wog kìrɔɔ lɛɛ̀gwey. "
JHN.8.57,"Nni Ɓɛ̀yudɛ̀n ɓɛ kpaaghà nyi lɛ: Wɔ̀ kɛ̀ɛ̀ kìkpaŋì bèg mɛ̀tin mɛɓɛɛ̀ rì ǹtɛ̀ɗ, ù ki kpaa lɛ ù ghɛngà Abiraham? "
JHN.8.58,"Yeesus à kpaa ɓɔ lɛ: Mɛ̀ ǹkpaa mìni ɓi saaɗ lɛ, di Abiraham à ka yin, mɛ̀ m̀ɓaghà. "
JHN.8.59,"Fɔɔnnɛ ɓɛ pɛsàkà gɔ̀g lɛ ɓɛɛ rogi nyi, wɔ̀lɛ Yeesus à nyamzɛ̀ngà à kpaŋ ɓi naà-Bɛ̀ll."
JHN.9.1,"Yɛ̀ɛ Yeesus à ghaghàghìyà, nni à ghɛngà ŋwaàdɛŋ ànɛ à yalɛ̀ngà rì tìɗyaŋ. "
JHN.9.2,"Ɓɛ̀yilàg ɓii ɓɛ tɔg nyi lɛ: Raɓì, ŋwaànɛ à yalɛ̀ngà fɛlɛ rì tìɗyaŋ lɛ nyimiɗ yɛɛ kighà kìɓe gìn ɓɛ̀yalì ɓii? "
JHN.9.3,"Yeesus à ɓàg lɛ: Ki yin lɛ nyimiɗ, nsoò lɛ ɓɛ̀yalì ɓii ɓɛɛ kighà kìɓe, wɔ̀lɛ ki ri lɔŋ fɔlɔɔ lɛ, di mɛ̀kìkìì mɛ Bɛ̀ll mɛɛ ghɛnɛn a lɔ̀ŋkii. "
JHN.9.4,"Ki ghɛɛ̀sɛɛ lɛ ti ki ɓìsay ɓi roànɛ à romgày mɛ̀, di ŋwos a kaka, lɛ ìru wɛɛ̀ yùyuiy, wɛɛ̀wu mum àa ɓa ti ɓi ri bee inɛ à kì kìsay miì. "
JHN.9.5,"Cààmɛ̀n ki ǹkaka ɓi ziinɛ, ǹɗì kìtɛɛtɛn ki ɓi ziinɛ."
JHN.9.6,"Yɛ̀ɛ à kpaaghà fɔlɔɔ, nni à tuughà tìtyɛɛ̀ ɓi zi, à kì kìtɔ̀tɔ̀ɓ rì tìtyɛɛ̀ tii, à siŋì ŋwaànɛ̀n ɓi mis, "
JHN.9.7,"à kpaa nyi lɛ: Kɛ̀na kìsòo ìsu ɓi kìɗig ki a Silowe; ɗii ɗìn ɗi ri azi lɛ: Ǹɗomɛn. Nni ɗyaŋɗyàŋ à kɛ̀ngà, à sòò ìsu, à sugtìì di à mɛ ghɛnɛ̀n. "
JHN.9.8,"Ɓumɓɛ ɓɛ woŋzɛ̀ngà mɛɛ ri ɓɔ, rì ɓɛ̀roɓɛ ɓɛ nghɛngì nyi abɛ̀y di a lɔnlɔn ɓyom ɓi bee, ɓɛ kpaakpàà lɛ: Àa ŋwaànɛ yɛɛ nti à kɔ̀ràg fɛ à lɔnlɔ̀n ɓum ɓyom? "
JHN.9.9,"Ɓɛ̀ro ɓɛdɛŋ ɓɛ kpaaghà lɛ nnyɛɛ ri, ɓɛ̀ro ɓɛmbog lɛ àg! Àa nyi yɛɛ ri, lɔŋ kìpisɛn kii kɛɛ ri. Wɔ̀lɛ nyimiɗ a ki kpaakpaa lɛ: Lɔŋ mɛ̀ yɛɛ ri. "
JHN.9.10,Nni ɓɛ tɔkà min nyi lɛ: Mis mɔɔ maa ghɛnɛɛ di ki ɓaa là? 
JHN.9.11,"Nni à ɓakà ɓɔ lɛ: Ŋwaànɛ ɓɛɛ̀ regi lɛ Yeesus yaa tɔɓi zi, à siŋì mɛ̀ ɓi mis, à kpaa mɛ̀ lɛ: Kɛ̀na kì sòo ìsu ɓi Silowe. Fɔɔnnɛ màa kɛ̀ɛ, ǹsòò ìsu, ǹghɛnɛ̀n. "
JHN.9.12,Nni ɓɛ tɔkà nyi lɛ: Ŋwaà ǹcèm à rì fe? Nyii pɛɛ̀zì lɛ: Mɛ̀ ǹ-yii ɓi.
JHN.9.13,Fɔɔnnɛ ɓɛ kɛǹgà rì ŋwaànɛ à ka ɓaghà rì tìɗyaŋ ànɛ̀n a Ɓɛ̀fàrìzyɛŋ. 
JHN.9.14,"Kɔɔ ki ɓaghà foo lɛ, ŋwosi Saɓàt nnɛ Yeesus à tɔɓkà zi, à kì lɛ, mis mɛ ŋwaànɛ̀n mɛɛ ghɛnɛn. "
JHN.9.15,"Fɔlɔɔ nnɛ Ɓɛ̀fàrìzyɛŋ ɓɛ tɔkà girig ŋwaànɛ̀n lɛ, a kali ɓɔ lannɛ kaa kìlɛɛ lɛ a ghɛnɛn. Nni à kpaaghà ɓɔ lɛ: Àa siŋii mɛ̀ kìtɔ̀tɔ̀ɓ ɓi mis, ǹsòò ìsu, nnɛ nghɛɛghɛnɛ̀n lɛ. "
JHN.9.16,Fɔɔnnɛ Ɓɛ̀fàrìzyɛŋ ɓɛdɛŋ ɓɛ kpaaghà lɛ: Ŋwaànɛ à pɛ̀sɛɛ yì ɓi yɛ̀ɛ Bɛ̀ll ɓisuulɛ à cèlii ɓi Saɓàt. Ɓɛ̀ro ɓɛmbog ɓɛ tɔg lɛ: Lannɛ ǹkìì-kìɓe a rì lɛ à kì mɛ̀kuu mɛ dàm yɛ̀ɛ mɛ? 
